alphaChoicePos,alphaChoiceNeg,alphaCompPos,alphaCompNeg,betaAgency,betaBandit,agencyBonus
0.558653168623475,0.963960137444763,0.870447363233578,0.47837355198067,5.05883297981768,8.98701554092123,0.379582840182522
0.100127944683779,0.795477656149333,0.557578630083,0.0812335381680084,3.28820837046722,7.98911882713344,-0.209785765861784
0.648420368462358,0.19693062071449,0.106149570142427,0.585426578890014,8.96274899437902,4.89196526267245,-0.190890614151633
0.720091758056429,0.331794149957118,0.224915259549531,0.642979966491777,2.02261119513819,6.41442188982182,-0.374562114594795
0.964821422506586,0.105403813269855,0.0606727397024142,0.682765596677219,9.50634395773296,2.16358827790319,0.348484093824746
0.127279963809414,0.537353871383255,0.919582290265133,0.0184671414450247,6.51026888418048,3.50093996560376,0.455718856367514
0.974789180430521,0.48897207174431,0.586892199448059,0.944101488329509,1.24274563790626,9.4786076360292,-0.244076511676933
0.64900251520455,0.339165110259222,0.13537141518788,0.940055453179165,1.88365241745239,9.93293825345009,0.247391175970006
0.716347007609448,0.224157676450529,0.101538502340206,0.868821398795806,1.88279178402545,5.95917335912457,-0.374695227846538
0.00982261338026015,0.614383540296302,0.531215537616246,0.217848025274597,2.97686767210514,9.59431084338724,0.21176573795589
0.245917877522597,0.798123223702374,0.61804077808179,0.258047645586906,1.75652524387251,9.73099627568019,-0.274820969090023
0.34085578993207,0.64813381576632,0.778192429373083,0.0400654203683153,5.35290896118075,2.0417428096598,0.245266988924883
0.684275941203618,0.209224473968463,0.155621386860398,0.699295587651153,1.32583027956433,4.9429341879342,0.487625248051561
0.912515616248402,0.0278913690866201,0.129157449663627,0.86747267204403,4.77118906213342,9.81986029495907,-0.151357888374448
0.328712776534336,0.840898062825049,0.964821968210716,0.387439641939874,7.79125883149016,4.71653015758793,0.435538131374544
0.980694038603739,0.00520698546291804,0.0057927732529041,0.400057886798281,1.84500885716525,9.13585940959374,-0.453334653821133
0.299567470460603,0.818895880251724,0.771151215022926,0.0656568487332615,9.18495175243851,1.06092742815609,0.495970714532884
0.237784857725435,0.818828314618707,0.54383154853867,0.148262254707748,1.36735852952389,4.51492948622791,0.154143470823718
0.476187659386249,0.999921835283107,0.947648075420407,0.523181815415318,5.6171212240001,9.73991657023158,0.138216007867514
0.0943710788489238,0.844079351787293,0.526058491815824,0.160685171645455,7.71081068052545,4.28129750483417,-0.386267201112353
0.201174323000375,0.922736464309644,0.558107861937439,0.0495738630677067,2.85168191754684,5.93330645752462,-0.389223805032554
0.552893965248908,0.0754402306377789,0.249461803907298,0.678375550665223,3.30379973941979,9.81211546735625,-0.173085705538638
0.875944475901542,0.079255927409009,0.0612535396394482,0.634456173293482,7.77533275428627,2.81894430258869,0.141545607055347
0.133202510238374,0.947940715124524,0.644357992040537,0.121856558442891,7.46807625868788,3.73815794049076,-0.313232815653891
0.979678635532041,0.444382182691059,0.401718711454186,0.851010095866562,4.5937167548848,1.0821653124612,0.421173180192069
0.736781808445489,0.146014662282943,0.0109105704021274,0.724287223419132,9.42032320631259,3.91128659815786,-0.18439075991246
0.627064576500314,0.0677638311770103,0.0881446321700724,0.785905530544981,9.13930848459619,3.92003122010343,-0.233494144000282
0.545689879713627,0.995655064327644,0.141043750206782,0.664394979687514,8.21563179121633,4.96994024266938,0.385731787857627
0.0321294503535643,0.84761015420962,0.830922723577247,0.22191184349066,2.05434180222545,7.7031527310562,-0.276383646611754
0.822364454992624,0.152796617545724,0.0577974738009891,0.516460983261685,9.33146914352194,2.49923844752683,0.198823266177187
0.247028880996962,0.985134904121152,0.667119570380336,0.200680847901453,2.9425291667978,8.06563755438377,0.4406727186464
0.588108367558629,0.0825226504076931,0.178086158141976,0.637430491657253,2.6426683598376,5.90791049989824,0.343354513788778
0.00369550890560027,0.983720251216931,0.890767692036789,0.330231146161596,8.63422433374142,1.40327479833474,-0.33426748592642
0.832688807478025,0.237942482812449,0.208317047666737,0.986081830154315,9.71224001023483,4.28126663999508,-0.296113235503801
0.861343376668899,0.30399831768239,0.372443545539904,0.929299026653327,7.62523865464391,1.12910013714542,-0.297017028217215
0.9737471166764,0.00675340201606363,0.310780166854411,0.710221313620155,6.38307949579103,9.45601904373887,0.438795929758896
0.480044692078909,0.834000385986294,0.996594782506814,0.422727777551928,7.77468071535942,1.03358303246809,0.488271212127106
0.887044914724215,0.195030260506792,0.0607146011144298,0.702468392989593,6.08769658603474,9.79238920138124,0.349345386009607
0.877470003248311,0.312865619056518,0.0392386053278415,0.667045369813533,1.7357143117205,8.30840635349054,-0.284449723900385
0.837706799884398,0.339802329185976,0.184733546119023,0.954186069670679,7.37540663682026,2.49762320435802,-0.441533840840655
0.437675057529758,0.0814997876248596,0.10253857590099,0.581383078267958,2.12023019917867,9.56753962241232,0.271546348191997
0.187257843959128,0.98521306299711,0.831709665956333,0.0143049667589897,7.88361936646306,2.74119162256885,0.142516958514327
0.466948013653141,0.960351815435789,0.862379555587578,0.546485640968987,1.63691084950491,5.97829013780478,-0.18678489450137
0.412184576565123,0.945614747402492,0.74559106393567,0.242165485693021,4.77896312267549,1.13775558470321,0.220394972570593
0.226031461158508,0.910380598145406,0.563765871677459,0.032673769157099,9.73056024082867,4.44182134777843,0.162333517288607
0.972876964599948,0.478565379701166,0.464614622633501,0.164181547201654,1.68951617574317,5.41664099867263,-0.198821183733936
0.050059459350977,0.952455919077101,0.910717926673284,0.544629908951203,2.30481472484389,6.4967278557085,0.482328248404441
0.544932767585395,0.122109506761298,0.0243742386684098,0.559114036077311,1.59876254583097,9.31997401585438,-0.133237086264905
0.499782288124762,0.0271871949029159,0.0865031638064917,0.801370376280709,4.82917887514146,8.81627954056878,0.378985463873057
0.238238760187817,0.605098829922019,0.595562384841016,0.270383651660784,6.92957841078993,2.78327089212501,0.351642354032599
0.00903154626523381,0.70550315432798,0.566990254317209,0.18756952715655,8.83291495127992,4.32575704938783,0.499050482065712
0.158386838219226,0.841756568952796,0.731213950316826,0.03791170887424,2.67139395139765,7.54389672478674,-0.206907323444527
0.733674142699824,0.0363426881822982,0.17896800952568,0.848809748747726,1.66801891589022,7.47110149337527,-0.112961128617233
0.681536111447612,0.359152600143694,0.313324726488706,0.937739347610812,1.749060636966,8.39585091960207,-0.224830447464763
0.72807311379757,0.317750873273893,0.347005438646389,0.697600484227372,6.82915205273997,1.78341114693177,-0.33302170523573
0.222855083162002,0.785305247734739,0.70770112166098,0.19536409499485,1.70255964455052,6.02752908665081,0.461703980661553
0.37954387439016,0.80409279077749,0.929839385681051,0.0929978110846779,5.68333298922088,1.43222092870237,-0.170885389358702
0.60630581548067,0.0507884437103631,0.115109267322287,0.99098967400233,6.91521831675307,1.495066246466,0.261148193833104
0.984907640239313,0.67953651069091,0.568471288056291,0.188852700612793,9.42355451454678,1.61707820691671,-0.378280920959382
0.736619264620681,0.340130657236632,0.336002447480541,0.969507718834821,7.4048268548175,2.53414861221115,0.45451671352225
0.900579081181601,0.00576571924887507,0.0674069516935272,0.718823532980023,6.25117116843538,1.26569337536312,-0.351209467779125
0.477703387465928,0.0510960378296605,0.142607208319922,0.451467574126502,3.93214721446199,7.70373833552362,0.277889895184868
0.941426265321389,0.570662404351722,0.55381641609664,0.00499852108190796,6.90945537938424,2.1999805391717,-0.424134339958096
0.931715423706116,0.444394351070791,0.00979414485797477,0.969205622977083,3.66397844799325,9.73265757904739,-0.180255322668922
0.727380317339101,0.0393175410437172,0.371425767496212,0.78994099712859,9.25965501377619,2.69524454298093,0.44454808733367
0.712735181338053,0.17723072825789,0.0686402407259434,0.839827953618279,8.53000798290459,3.03721339250782,-0.49814828837824
0.197461291553529,0.639584438147754,0.944817968271034,0.0605316603870156,8.97769141650472,2.51610663229382,-0.157093868261394
0.962659544758206,0.186533499153758,0.340360152528617,0.691321183043547,4.65573002930796,9.24922163947652,-0.335812402572268
0.394578310449535,0.777259658225028,0.82908931934887,0.389323374316652,1.17538301114192,4.2620737715329,-0.204129798204435
0.120740202610479,0.985560495065974,0.568583289753486,0.108507647900803,7.30231852627805,2.36613680601699,0.311435792504129
0.40829112756967,0.870783650823477,0.802352189372973,0.0546658824782675,8.17261697088753,2.89497810508038,0.423164365595161
0.0798558719857174,0.599634338224888,0.409414389826886,0.960370360854561,6.91475211983219,1.68075471545653,-0.26536600433391
0.129200543718247,0.923539863629767,0.949324510222023,0.591458290912672,5.42613936418056,1.31021128662057,0.259957363445679
0.121435720881586,0.583318653206592,0.553565075973299,0.0936720150105476,3.55114233378677,9.18443891034765,-0.344314529004372
0.944978628383808,0.389628484744721,0.609318814972679,0.0430690788114122,6.35993300542694,2.25321252778968,-0.192866372269595
0.859178958710265,0.028591881760684,0.0383953712302596,0.769266342939893,9.97075414226722,2.02030922418756,-0.486445685293254
0.231098280444834,0.846089562022109,0.532453516744186,0.163145713054413,8.59378466844871,3.39416964404411,-0.300291918615241
0.703430282419939,0.290175532982093,0.244624697436133,0.773052783824538,1.26302307887862,5.68258028825469,0.451579775404934
0.190091561716752,0.729069013879198,0.548648916182414,0.166438258816122,2.06680303328374,5.25979528468546,-0.269441875692958
0.979636726583745,0.293577322313052,0.259917249240261,0.773499980302244,1.08278056344849,7.30493799744225,0.497702038261159
0.379087634971118,0.0302951160044933,0.0631043490082498,0.445944407431838,4.18556496026879,8.37219564207055,-0.105033789196298
0.222266157019898,0.905799216007043,0.998015477979561,0.071928639453934,7.64942365047288,1.99857933289996,-0.10889948916238
0.198468463985284,0.792395939651575,0.967935993173989,0.197452905455205,9.20196069837426,2.7452597131282,0.431187630170788
0.856396144791021,0.169445993917732,0.112042843850642,0.664673679303256,4.35168857464917,9.4745094542734,-0.346152932477034
0.986657935779875,0.127005985858044,0.353125920246781,0.67515688006641,6.06443777298395,9.54443885614895,0.391370808619161
0.64909208637645,0.153200870487662,0.0412154284290414,0.835152738547633,9.58305497583755,6.33558917110372,-0.271021773237395
0.604204881279604,0.275712364488149,0.251138709120378,0.94441942199039,7.10982401000771,1.72379625447279,-0.184656269008352
0.0991157523593019,0.722574308681852,0.545810714083945,0.0827215516015913,8.79753907343211,2.91396551916633,0.374228341644418
0.520204804847306,0.073514937520872,0.973366514541701,0.503925547105291,8.53189629489133,2.95991095062208,-0.216589797325891
0.0495532729158712,0.963407066214082,0.998459859784659,0.25830019450502,8.48326325012488,4.57678055086761,0.142280881832304
0.923724648876061,0.451346342489741,0.483318221954795,0.874821804768917,4.22050512072584,8.57281408732253,0.25250666948958
0.638930834056679,0.0616682718924602,0.0310258722074108,0.480372579318306,9.47781522149076,4.55652977959612,0.230199534948892
0.40718259256248,0.729365707681791,0.812078253114048,0.193134906800163,7.48492035595731,3.63248088418412,0.466230439164386
0.517324061186751,0.0580702901361167,0.0304173486960054,0.466883713360548,7.4066894282775,2.51337411689682,0.313478732102598
0.101221029532161,0.691864155749349,0.432651916869605,0.0715227368830927,3.02460452548229,8.81864236022669,-0.48014162787441
0.455471969181583,0.968536456010406,0.814829651682364,0.331922369182036,5.00578282618898,9.14514266644755,0.325829747673826
0.0252161354819857,0.850025246245087,0.702922845610399,0.341422770276617,4.24575085408603,8.44424412899131,-0.490183449409734
0.539876267098424,0.231637992532715,0.870336885612691,0.543614410985966,3.26802516329356,9.75798957991117,0.489263167194231
0.324274641500241,0.900438320704889,0.810369152425283,0.138955943054545,2.81627839711093,9.23017919013361,0.31030844498703
0.242860391360045,0.871098895965038,0.563654381691646,0.19272238667885,8.48196983894915,2.10589958960988,0.394927448336451
0.412089443107837,0.100052692217277,0.853339163607789,0.533273979540492,5.98661056251851,9.33326602738217,0.317637996591245
0.0877479171355998,0.784253241898454,0.732209992597914,0.181435620392388,1.16135103586483,9.22710579300266,0.259048121634913
0.727203389332784,0.395314400239879,0.236462993887141,0.743830394813088,7.87772298382331,1.43450734984297,-0.242857042314173
0.861229558562141,0.0312918004523203,0.286228539122847,0.963281185614865,3.73996838254427,8.37472678010747,-0.1426071047531
0.226919633540478,0.890832412409138,0.929439623304628,0.00466982683134939,2.75189361333633,9.05873110232123,-0.405838260769036
0.0383921827792203,0.573123701573819,0.790348958884652,0.273022219256683,2.36331966086849,9.67642842208468,-0.219280171541436
0.0564320057622311,0.614150740187252,0.815078979031084,0.0691102805122745,3.65511041875664,9.13532092231572,-0.202339069419275
0.894177718078188,0.173995272480841,0.425172446970912,0.976620071427035,1.43982806565369,5.88776520826239,0.176998967590599
0.94390003798566,0.617415814837979,0.0182962326026722,0.965175647752957,5.98680175691748,2.83399743202647,0.304140389121843
0.883132981456152,0.503278691395929,0.508471056786398,0.190637061609201,1.0886489011835,9.83878274608138,0.399342095364924
0.806994669772437,0.180994140566282,0.330208168491145,0.87907739599526,6.88973305669557,1.86984165388571,0.436540659993851
0.258784337363277,0.658101268667074,0.692180114104925,0.132693686119991,3.43932881494053,6.60107906856183,-0.201385721805355
0.941144163880979,0.385952116088359,0.0361200974678738,0.70422885505505,7.3658825132519,2.33043590130521,0.182541628835052
0.991623640563553,0.165098493466005,0.156534489235322,0.653379198150497,1.21842375754859,8.16879987608544,-0.359899114344567
0.539146657851358,0.890517117850242,0.0325072559832971,0.509048838228141,6.45675637914974,3.14993251965379,-0.231983875886055
0.156896468608848,0.464737960111479,0.745673949717054,0.161740501161373,9.94413436264639,3.48851561926826,0.260557363901104
0.541131726309221,0.975364669280046,0.00836245411205996,0.643264702708214,2.85243569521361,7.65608742554495,0.490513196536563
0.935165096770828,0.0394731454957324,0.118268419138009,0.944820027157143,8.68595198825336,5.28982440369114,-0.261332435758688
0.0586460904248662,0.841205961934104,0.887485390413366,0.535659492845032,1.03371899092983,4.11812443025939,0.339266087895358
0.435964111036688,0.96510889072464,0.744703306768259,0.177677473715535,1.78871428974568,6.98318857164853,0.244078508057358
0.59941895625653,0.976743860049753,0.0321295825818065,0.6104871602958,2.43122583685542,7.13513469106899,-0.166603657281079
0.300224557454319,0.944835208892278,0.794529034439137,0.131930462217547,8.15980357656979,2.16539642763608,-0.195886426015976
0.859616877056031,0.0836740129130632,0.283962239223105,0.68387848839211,3.61249537615325,9.49081763904203,-0.399353262881766
0.158264506716418,0.874134380254796,0.785779065627522,0.245618531041834,2.57313206952794,8.39241417688394,0.423470981436845
0.894347559737894,0.189589053642072,0.466060499224121,0.92512395547127,6.8494291304674,9.86207165188192,0.486432553575959
0.308929094027605,0.917446996688577,0.752354800928311,0.00925123263022141,5.50463627362414,1.0162824589503,-0.388489040661575
0.52073164184001,0.970727239186166,0.903409236628061,0.343097143307217,8.27467548289581,4.40574058885616,0.389090255042947
0.989204638519887,0.298709085132512,0.0951938413963536,0.801353047212164,9.15607441690417,5.72301289746406,0.201253132648848
0.997497838817675,0.0604244793546161,0.136725087924519,0.711723253157941,8.72979018795333,5.6430504925504,0.380631723689675
0.0452453960039398,0.907369597732712,0.7817987708993,0.233033194073028,3.32072245259053,8.6851730997419,0.350450323634075
0.0127076774267576,0.461812700502173,0.464340305504133,0.824231225471334,1.58008110669468,6.10561558293151,-0.328636078324318
0.933872853733173,0.496812666596685,0.406373382510954,0.0804835720637308,5.522211249821,9.024151855698,-0.449825229448398
0.0129584901308404,0.931510225434762,0.906059741450101,0.375810488411053,1.22748346225634,7.70357234122876,0.496326843858239
0.244828209352316,0.937729391853493,0.662672668247156,0.00315962235139041,4.89479247475715,1.01042515683461,-0.467104903717248
0.0153843552367384,0.359185914679412,0.429821563991925,0.921235188979935,8.67610293317667,4.39201160494014,0.325632363556316
0.240248777929088,0.741140348581346,0.829670929594701,0.345909441163425,2.91442614414203,7.73967686330989,-0.108219993152341
0.655923077226307,0.00920707451704362,0.0642093944317816,0.79918500662506,5.29665458974801,2.25605911139271,-0.457711903833674
0.975204062362548,0.276733142089072,0.170446695316788,0.951849068794857,7.6929136575928,4.16482589307314,0.231915888113853
0.507876709636358,0.933449774697799,0.11153198498217,0.545259050738068,9.11736286041135,3.57131880551151,-0.253834069028078
0.217907922977714,0.553936501643229,0.796874583327763,0.184133017638313,7.99228436078173,4.70759618291503,0.430837112509014
0.397643710783803,0.940690458941964,0.0180463687881025,0.397743137810945,8.69071051053442,1.83090248555466,0.276606706315306
0.216600622155091,0.951405948297148,0.884378480631879,0.558798482819357,1.26546925238704,4.55362593792326,-0.464215105060868
0.991215249655238,0.42197578212777,0.389443168656924,0.869251234165839,2.1207321564312,7.5128247464945,0.235343270343497
0.334843944697459,0.877099759546606,0.94778623945701,0.0433031262169319,4.07516488611421,9.60331473631643,-0.418191726944462
0.721712673442352,0.198604443869806,0.240245805680532,0.724525576796069,1.82927505622624,6.93600046383192,-0.380606766023348
0.0461662742430825,0.902022577215077,0.684504579634116,0.283746018852939,6.39091319930943,1.38111684942701,0.16273230201811
0.0670869058968561,0.385694655029283,0.608010454045655,0.967056633560944,7.76323371755356,3.74992327256417,0.476457356261405
0.0309112031283919,0.638849355978651,0.684344405017888,0.148521287812343,7.46907732441599,1.40963341971849,-0.241668732468509
0.518299276211396,0.110858022278786,0.112085943830736,0.801030367492534,1.31496785820785,8.7158536373442,-0.3650407508849
0.0155902801741254,0.630665298310457,0.890790431168808,0.151905469305044,4.35136315059305,8.41438037546973,-0.49041663170832
0.0676640909002512,0.900014219879306,0.946478290391279,0.332604279898268,1.76505558706218,6.60052966190936,0.366532783389118
0.498357178320993,0.852502634948581,0.994305976953496,0.0865549323532388,4.8014153270429,1.53924989348853,0.250029352073009
0.566412159777917,0.0346210560239293,0.0462182061863637,0.936349807259158,1.8503434532371,8.43950128425172,0.140144047096019
0.366247425181022,0.763776156486461,0.968570797926447,0.148312775977375,2.43508855795738,5.75515313866237,0.244345133102815
0.855935083451767,0.0732536510308066,0.1541208027386,0.95132021197637,9.57795270364747,4.01974192541078,-0.13945667049916
0.956017144609714,0.0128254112674315,0.417683239059816,0.748512631806377,9.71843429805681,5.02455028749998,0.324756219114827
0.264992902292781,0.963117467667337,0.643709422762875,0.101729439876257,1.38134054503178,8.07419161235291,-0.372252103488449
0.00285185793870609,0.92469036717937,0.884045983116829,0.406512791357097,7.70636894247455,2.42994273764883,-0.472358537036257
0.126944206860637,0.591494713829486,0.576472339354334,0.193625822796164,6.44487024441678,1.51955242142645,-0.164459880550484
0.758035976079373,0.294649978644845,0.0956272784111543,0.839817493292606,8.14249920016817,2.80521187057921,-0.444505526838275
0.97170939489237,0.0170138831278684,0.537329465385329,0.845996685314472,1.74950028822462,6.91917944513623,-0.433059164931547
0.0949571692393259,0.433113564343723,0.751356847062584,0.0191856987977704,4.25182984539024,9.38006848183698,0.300617102271529
0.063748174612783,0.682898433092398,0.781037583866242,0.352740975369043,5.94250012699034,1.37438958914214,0.291484462261405
0.454196253686539,0.944882840974048,0.835346106443038,0.042759666306472,2.64403453451161,8.38136361401417,0.187770520242593
0.859980986712199,0.120704086536146,0.449989419234998,0.781203639200412,7.78218501419406,2.7654940219552,-0.291313296665195
0.727946491240915,0.156794189986394,0.262330285856204,0.67991150128391,7.11808058709925,2.94824521359173,0.486914867874389
0.149464417574452,0.8636681311904,0.909382311891408,0.48076969852578,8.05621731127589,1.70645342133789,-0.174895949053372
0.267721523041846,0.635948092187532,0.640293216848513,0.289242958368929,6.1006863388158,2.153080407794,0.167881520198902
0.295985692239358,0.938504969135806,0.663956109519518,0.350746928730727,8.29512463933487,4.82113627491374,-0.412712195526051
0.511026731114521,0.835970317098369,0.866949694592568,0.00693533060103994,4.38675506039646,7.96913749837538,-0.140213964055282
0.140419376674162,0.987102321571012,0.83388446292156,0.16296768159717,5.34392740249142,9.70898093971367,-0.283004090442497
0.82517177962223,0.036069780085935,0.182508608377502,0.913245094039309,4.80753635644672,9.65532266233055,0.285514057983908
0.30955563190396,0.872498554951948,0.676570739831678,0.208687665817033,8.28677197891397,3.25176973036419,-0.35134401445712
0.22633102704333,0.843155837966317,0.578807338323943,0.235864106801219,1.9394376813444,6.04585847002447,0.237569020498617
0.585334960577295,0.038287624512205,0.028595444555129,0.4174432438602,4.37746391543698,1.30391979681978,-0.263147733888136
0.96479956967115,0.0802580161834741,0.188853200761777,0.699922786545576,4.29826195940364,1.05496045050236,0.30982325164842
0.108233590598956,0.607356680209851,0.935597735418366,0.136204871052466,1.73273879977202,9.6634685290539,0.310358729651084
0.555927619051334,0.871196769651008,0.0931141682539559,0.448388779811532,8.71690054207047,1.24943972133193,-0.303127480947403
0.562266587850548,0.945202544123873,0.0984655569456856,0.400966172034593,9.6886792598202,6.24207571557748,-0.494766836493597
0.91395974471665,0.189132461166735,0.456916948469169,0.971688903680699,1.50845940080544,7.27943335094923,0.387979649164639
0.950491773885508,0.00169321854754212,0.239281455518927,0.71667529401622,2.31613784607652,5.78595511971338,0.431726590203604
0.120473435435846,0.546798305223704,0.494400076475482,0.0732429905668939,8.69883281174131,5.23677657630722,-0.394630939833309
0.376524183859084,0.697468730857303,0.932726223520865,0.350747443230665,2.35754488924712,5.74506871097952,-0.412758938221768
0.103686637505709,0.501232998376088,0.511517008000615,0.0520664149924121,1.78972227788266,5.43871475029132,-0.186326980204657
0.571622010086109,0.0267253334122194,0.877587164658479,0.384409139357212,9.73266552546059,3.42789627061898,-0.329811309945739
0.876292502507179,0.520748507745265,0.166499767359584,0.891774253499824,1.32620516067379,5.81532701372568,-0.380410310522302
0.0599775445295986,0.983247659118605,0.724663189886357,0.106388455857609,9.86758551367906,2.95069876402502,0.174937941774013
0.0696509771131708,0.864848156799599,0.992045765523305,0.199896026241523,9.91387615891242,6.88914394667636,-0.393251195401838
0.606577281210994,0.976710436952628,0.185774003439185,0.518436793914095,1.70249883624135,6.70482599176239,-0.193214470487611
0.0624810266199407,0.412320443159847,0.689798205812862,0.0430235100351591,1.58879662271776,6.36579712188621,0.423902183388586
0.716822590441735,0.119283146164322,0.0177723254597078,0.647018418819123,8.55163208079335,3.38780034667626,-0.475036270853176
0.109026297092841,0.60434191696121,0.772019632379258,0.0489737074307381,4.09648096340146,7.75132990199565,-0.198436561301331
0.0662394712201282,0.73137548016849,0.458993408496453,0.149393620605408,1.75771900525643,7.12217255296824,-0.263666301874064
0.921179483188088,0.13374747664377,0.033724503719802,0.928549507099242,3.69628752550951,9.76201782179332,-0.268832991251952
